eleccion;comuna;cut_comuna;region;cut_region;candidatura;votos;votos_comuna;votos_comuna_mayoria;ganador_comuna
Primera vuelta;San Rosendo;8310;Biobío;8;Jose Antonio Kast;510;1933;510;Jose Antonio Kast
Primera vuelta;San Rosendo;8310;Biobío;8;Marco Enriquez-Ominami;204;1933;510;Jose Antonio Kast
Primera vuelta;San Rosendo;8310;Biobío;8;Sebastian Sichel;134;1933;510;Jose Antonio Kast
Primera vuelta;San Rosendo;8310;Biobío;8;Votos En Blanco;18;1933;510;Jose Antonio Kast
Primera vuelta;San Rosendo;8310;Biobío;8;Votos Nulos;28;1933;510;Jose Antonio Kast
Primera vuelta;San Rosendo;8310;Biobío;8;Yasna Provoste;282;1933;510;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;218;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;2040;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;4515;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;4736;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;1237;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;2779;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;102;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;148;18941;4736;Jose Antonio Kast
Primera vuelta;San Vicente;6117;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;3166;18941;4736;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Eduardo Artes;47;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Franco Aldo Parisi;865;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Gabriel Boric;645;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Jose Antonio Kast;2082;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Marco Enriquez-Ominami;225;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Sebastian Sichel;583;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Votos En Blanco;38;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Votos Nulos;46;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Bárbara;8311;Biobío;8;Yasna Provoste;670;5201;2082;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;130;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;1291;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;3011;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;3759;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;664;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;2537;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;63;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;85;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Cruz;6310;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;2049;13589;3759;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Eduardo Artes;71;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Franco Aldo Parisi;807;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Gabriel Boric;886;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Jose Antonio Kast;2155;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Marco Enriquez-Ominami;341;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Sebastian Sichel;424;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Votos En Blanco;40;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Votos Nulos;54;5416;2155;Jose Antonio Kast
Primera vuelta;Santa Juana;8109;Biobío;8;Yasna Provoste;638;5416;2155;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Eduardo Artes;59;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Franco Aldo Parisi;1141;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Gabriel Boric;1149;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Jose Antonio Kast;1343;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Marco Enriquez-Ominami;449;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Sebastian Sichel;770;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Votos En Blanco;42;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Votos Nulos;85;6056;1343;Jose Antonio Kast
Primera vuelta;Santa María;5706;Valparaíso;5;Yasna Provoste;1018;6056;1343;Jose Antonio Kast
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Eduardo Artes;3060;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Franco Aldo Parisi;5757;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Gabriel Boric;53473;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Jose Antonio Kast;34448;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Marco Enriquez-Ominami;7131;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Sebastian Sichel;18641;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Votos En Blanco;401;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Votos Nulos;910;136398;53473;Gabriel Boric
Primera vuelta;Santiago;13101;Metropolitana de Santiago;13;Yasna Provoste;12577;136398;53473;Gabriel Boric
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Eduardo Artes;58;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Franco Aldo Parisi;503;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Gabriel Boric;1281;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Jose Antonio Kast;3000;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Marco Enriquez-Ominami;395;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Sebastian Sichel;1333;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Votos En Blanco;22;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Votos Nulos;46;7466;3000;Jose Antonio Kast
Primera vuelta;Santo Domingo;5606;Valparaíso;5;Yasna Provoste;828;7466;3000;Jose Antonio Kast
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Eduardo Artes;5;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Franco Aldo Parisi;234;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Gabriel Boric;102;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Jose Antonio Kast;132;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Marco Enriquez-Ominami;61;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Sebastian Sichel;27;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Votos En Blanco;0;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Votos Nulos;4;644;234;Franco Aldo Parisi
Primera vuelta;Sierra Gorda;2103;Antofagasta;2;Yasna Provoste;79;644;234;Franco Aldo Parisi
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Eduardo Artes;460;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Franco Aldo Parisi;3808;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Gabriel Boric;8298;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Jose Antonio Kast;8109;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Marco Enriquez-Ominami;2986;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Sebastian Sichel;3722;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Votos En Blanco;147;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Votos Nulos;278;31476;8298;Gabriel Boric
Primera vuelta;Talagante;13601;Metropolitana de Santiago;13;Yasna Provoste;3668;31476;8298;Gabriel Boric
Primera vuelta;Talca;7101;Maule;7;Eduardo Artes;929;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Franco Aldo Parisi;13421;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Gabriel Boric;22153;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Jose Antonio Kast;25367;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Marco Enriquez-Ominami;5818;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Sebastian Sichel;12867;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Votos En Blanco;276;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Votos Nulos;689;92551;25367;Jose Antonio Kast
Primera vuelta;Talca;7101;Maule;7;Yasna Provoste;11031;92551;25367;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Eduardo Artes;866;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Franco Aldo Parisi;13140;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Gabriel Boric;13213;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Jose Antonio Kast;18990;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Marco Enriquez-Ominami;4552;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Sebastian Sichel;6103;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Votos En Blanco;189;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Votos Nulos;507;63751;18990;Jose Antonio Kast
Primera vuelta;Talcahuano;8110;Biobío;8;Yasna Provoste;6191;63751;18990;Jose Antonio Kast
Primera vuelta;Taltal;2104;Antofagasta;2;Eduardo Artes;56;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Franco Aldo Parisi;906;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Gabriel Boric;851;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Jose Antonio Kast;720;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Marco Enriquez-Ominami;273;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Sebastian Sichel;188;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Votos En Blanco;22;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Votos Nulos;33;3651;906;Franco Aldo Parisi
Primera vuelta;Taltal;2104;Antofagasta;2;Yasna Provoste;602;3651;906;Franco Aldo Parisi
Primera vuelta;Temuco;9101;La Araucanía;9;Eduardo Artes;1206;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Franco Aldo Parisi;15127;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Gabriel Boric;23414;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Jose Antonio Kast;47023;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Marco Enriquez-Ominami;6787;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Sebastian Sichel;14178;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Votos En Blanco;365;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Votos Nulos;799;120918;47023;Jose Antonio Kast
Primera vuelta;Temuco;9101;La Araucanía;9;Yasna Provoste;12019;120918;47023;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Eduardo Artes;105;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Franco Aldo Parisi;1440;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Gabriel Boric;1684;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Jose Antonio Kast;3127;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Marco Enriquez-Ominami;776;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Sebastian Sichel;1377;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Votos En Blanco;80;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Votos Nulos;103;9920;3127;Jose Antonio Kast
Primera vuelta;Teno;7308;Maule;7;Yasna Provoste;1228;9920;3127;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Eduardo Artes;46;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Franco Aldo Parisi;656;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Gabriel Boric;749;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Jose Antonio Kast;2667;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Marco Enriquez-Ominami;302;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Sebastian Sichel;994;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Votos En Blanco;96;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Votos Nulos;107;6528;2667;Jose Antonio Kast
Primera vuelta;Teodoro Schmidt;9117;La Araucanía;9;Yasna Provoste;911;6528;2667;Jose Antonio Kast
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Eduardo Artes;45;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Franco Aldo Parisi;1616;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Gabriel Boric;849;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Jose Antonio Kast;737;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Marco Enriquez-Ominami;279;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Sebastian Sichel;318;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Votos En Blanco;23;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Votos Nulos;43;5072;1616;Franco Aldo Parisi
Primera vuelta;Tierra Amarilla;3103;Atacama;3;Yasna Provoste;1162;5072;1616;Franco Aldo Parisi
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Eduardo Artes;115;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Franco Aldo Parisi;968;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Gabriel Boric;1980;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Jose Antonio Kast;1741;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Marco Enriquez-Ominami;643;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Sebastian Sichel;897;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Votos En Blanco;27;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Votos Nulos;69;7207;1980;Gabriel Boric
Primera vuelta;Tiltil;13303;Metropolitana de Santiago;13;Yasna Provoste;767;7207;1980;Gabriel Boric
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Eduardo Artes;1;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Franco Aldo Parisi;22;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Gabriel Boric;24;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;71;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Marco Enriquez-Ominami;23;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Sebastian Sichel;19;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Votos En Blanco;1;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Votos Nulos;2;171;71;Jose Antonio Kast
Primera vuelta;Timaukel;12303;Magallanes y de la Antártica Chilena;12;Yasna Provoste;8;171;71;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Eduardo Artes;57;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Franco Aldo Parisi;322;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Gabriel Boric;581;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Jose Antonio Kast;1936;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Marco Enriquez-Ominami;140;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Sebastian Sichel;234;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Votos En Blanco;44;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Votos Nulos;47;3844;1936;Jose Antonio Kast
Primera vuelta;Tirúa;8207;Biobío;8;Yasna Provoste;483;3844;1936;Jose Antonio Kast
Primera vuelta;Tocopilla;2301;Antofagasta;2;Eduardo Artes;105;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Franco Aldo Parisi;3444;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Gabriel Boric;1508;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Jose Antonio Kast;1189;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Marco Enriquez-Ominami;651;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Sebastian Sichel;477;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Votos En Blanco;34;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Votos Nulos;77;8398;3444;Franco Aldo Parisi
Primera vuelta;Tocopilla;2301;Antofagasta;2;Yasna Provoste;913;8398;3444;Franco Aldo Parisi
Primera vuelta;Toltén;9118;La Araucanía;9;Eduardo Artes;44;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Franco Aldo Parisi;460;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Gabriel Boric;565;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Jose Antonio Kast;1858;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Marco Enriquez-Ominami;254;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Sebastian Sichel;645;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Votos En Blanco;59;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Votos Nulos;66;4582;1858;Jose Antonio Kast
Primera vuelta;Toltén;9118;La Araucanía;9;Yasna Provoste;631;4582;1858;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Eduardo Artes;251;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Franco Aldo Parisi;3804;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Gabriel Boric;4959;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Jose Antonio Kast;6873;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Marco Enriquez-Ominami;1424;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Sebastian Sichel;2073;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Votos En Blanco;128;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Votos Nulos;200;23036;6873;Jose Antonio Kast
Primera vuelta;Tomé;8111;Biobío;8;Yasna Provoste;3324;23036;6873;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Eduardo Artes;4;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Franco Aldo Parisi;74;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Gabriel Boric;123;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;161;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Marco Enriquez-Ominami;67;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Sebastian Sichel;42;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Votos En Blanco;8;610;161;Jose Antonio Kast
Primera vuelta;Torres del Paine;12402;Magallanes y de la Antártica Chilena;12;Votos Nulos;8;610;161;Jose Antonio Kast
